Time (UTC),Subscriber Count,Hourly Gains
2024-08-20T13:00:00.000Z,310995861,7910
2024-08-20T14:00:00.000Z,311007165,11304
2024-08-20T15:00:00.000Z,311020214,13049
2024-08-20T16:00:00.000Z,311032962,12748
2024-08-20T17:00:00.000Z,311045362,12400
2024-08-20T18:00:00.000Z,311058197,12835
2024-08-20T19:00:00.000Z,311070450,12253
2024-08-20T20:00:00.000Z,311083553,13103
2024-08-20T21:00:00.000Z,311093073,9520
2024-08-20T22:00:00.000Z,311102761,9688
2024-08-20T23:00:00.000Z,311112157,9396
2024-08-21T00:00:00.000Z,311121471,9314
2024-08-21T01:00:00.000Z,311129152,7681
2024-08-21T02:00:00.000Z,311136841,7689
2024-08-21T03:00:00.000Z,311144464,7623
2024-08-21T04:00:00.000Z,311153011,8547
2024-08-21T05:00:00.000Z,311160614,7603
2024-08-21T06:00:00.000Z,311167872,7258
2024-08-21T07:00:00.000Z,311174990,7118
2024-08-21T08:00:00.000Z,311182358,7368
2024-08-21T09:00:00.000Z,311190392,8034
2024-08-21T10:00:00.000Z,311199246,8854
2024-08-21T11:00:00.000Z,311209088,9842
2024-08-21T12:00:00.000Z,311219406,10318
2024-08-21T13:00:00.000Z,311229708,10302
2024-08-21T14:00:00.000Z,311243511,13803
2024-08-21T15:00:00.000Z,311254573,11062
2024-08-21T16:00:00.000Z,311266135,11562
2024-08-21T17:00:00.000Z,311279524,13389
2024-08-21T18:00:00.000Z,311292033,12509
2024-08-21T19:00:00.000Z,311303155,11122
2024-08-21T20:00:00.000Z,311313177,10022
2024-08-21T21:00:00.000Z,311323376,10199
2024-08-21T22:00:00.000Z,311332273,8897
2024-08-21T23:00:00.000Z,311339962,7689
2024-08-22T00:00:00.000Z,311347625,7663
2024-08-22T01:00:00.000Z,311354097,6472
2024-08-22T02:00:00.000Z,311361569,7472
2024-08-22T03:00:00.000Z,311368595,7026
2024-08-22T04:00:00.000Z,311375422,6827
2024-08-22T05:00:00.000Z,311382273,6851
2024-08-22T06:00:00.000Z,311388979,6706
2024-08-22T07:00:00.000Z,311395906,6927
2024-08-22T08:00:00.000Z,311402441,6535
2024-08-22T09:00:00.000Z,311410214,7773
2024-08-22T10:00:00.000Z,311419350,9136
2024-08-22T11:00:00.000Z,311429105,9755
2024-08-22T12:00:00.000Z,311440255,11150
2024-08-22T13:00:00.000Z,311451849,11594
2024-08-22T14:00:00.000Z,311463304,11455
2024-08-22T15:00:00.000Z,311476596,13292
2024-08-22T16:00:00.000Z,311488507,11911
2024-08-22T17:00:00.000Z,311502899,14392
2024-08-22T18:00:00.000Z,311514250,11351
2024-08-22T19:00:00.000Z,311526298,12048
2024-08-22T20:00:00.000Z,311538628,12330
2024-08-22T21:00:00.000Z,311549160,10532
2024-08-22T22:00:00.000Z,311559821,10661
2024-08-22T23:00:00.000Z,311567937,8116
2024-08-23T00:00:00.000Z,311576423,8486
2024-08-23T01:00:00.000Z,311584173,7750
2024-08-23T02:00:00.000Z,311591232,7059
2024-08-23T03:00:00.000Z,311598929,7697
2024-08-23T04:00:00.000Z,311607027,8098
2024-08-23T05:00:00.000Z,311613000,5973
2024-08-23T06:00:00.000Z,311621157,8157
2024-08-23T07:00:00.000Z,311627843,6686
2024-08-23T08:00:00.000Z,311634599,6756
2024-08-23T09:00:00.000Z,311643991,9392
2024-08-23T10:00:00.000Z,311653482,9491
2024-08-23T11:00:00.000Z,311663329,9847
2024-08-23T12:00:00.000Z,311673321,9992
2024-08-23T13:00:00.000Z,311684418,11097
2024-08-23T14:00:00.000Z,311694451,10033
2024-08-23T15:00:00.000Z,311706319,11868
2024-08-23T16:00:00.000Z,311717655,11336
2024-08-23T17:00:00.000Z,311730321,12666
2024-08-23T18:00:00.000Z,311742418,12097
2024-08-23T19:00:00.000Z,311752891,10473
2024-08-23T20:00:00.000Z,311764483,11592
2024-08-23T21:00:00.000Z,311773776,9293
2024-08-23T22:00:00.000Z,311783581,9805
2024-08-23T23:00:00.000Z,311792556,8975
2024-08-24T00:00:00.000Z,311800576,8020
2024-08-24T01:00:00.000Z,311808291,7715
2024-08-24T02:00:00.000Z,311815381,7090
2024-08-24T03:00:00.000Z,311823399,8018
2024-08-24T04:00:00.000Z,311831427,8028
2024-08-24T05:00:00.000Z,311839864,8437
2024-08-24T06:00:00.000Z,311847267,7403
2024-08-24T07:00:00.000Z,311853332,6065
2024-08-24T08:00:00.000Z,311861901,8569
2024-08-24T09:00:00.000Z,311870250,8349
2024-08-24T10:00:00.000Z,311879945,9695
2024-08-24T11:00:00.000Z,311889384,9439
2024-08-24T12:00:00.000Z,311899226,9842
2024-08-24T13:00:00.000Z,311910298,11072
2024-08-24T14:00:00.000Z,311923054,12756
2024-08-24T15:00:00.000Z,311935268,12214
2024-08-24T16:00:00.000Z,311947879,12611
2024-08-24T17:00:00.000Z,311961399,13520
2024-08-24T18:00:00.000Z,311974498,13099
2024-08-24T19:00:00.000Z,311987562,13064
2024-08-24T20:00:00.000Z,311997305,9743
2024-08-24T21:00:00.000Z,312006355,9050
2024-08-24T22:00:00.000Z,312016386,10031
2024-08-24T23:00:00.000Z,312024104,7718
2024-08-25T00:00:00.000Z,312031487,7383
2024-08-25T01:00:00.000Z,312037830,6343
2024-08-25T02:00:00.000Z,312044254,6424
2024-08-25T03:00:00.000Z,312051145,6891
2024-08-25T04:00:00.000Z,312059024,7879
2024-08-25T05:00:00.000Z,312067670,8646
2024-08-25T06:00:00.000Z,312076312,8642
2024-08-25T07:00:00.000Z,312084612,8300
2024-08-25T08:00:00.000Z,312092997,8385
2024-08-25T09:00:00.000Z,312100580,7583
2024-08-25T10:00:00.000Z,312110396,9816
2024-08-25T11:00:00.000Z,312119544,9148
2024-08-25T12:00:00.000Z,312128810,9266
2024-08-25T13:00:00.000Z,312138139,9329
2024-08-25T14:00:00.000Z,312147566,9427
2024-08-25T15:00:00.000Z,312158427,10861
2024-08-25T16:00:00.000Z,312168877,10450
2024-08-25T17:00:00.000Z,312178647,9770
2024-08-25T18:00:00.000Z,312188226,9579
2024-08-25T19:00:00.000Z,312198655,10429
2024-08-25T20:00:00.000Z,312209008,10353
2024-08-25T21:00:00.000Z,312217695,8687
2024-08-25T22:00:00.000Z,312225310,7615
2024-08-25T23:00:00.000Z,312232267,6957
2024-08-26T00:00:00.000Z,312238828,6561
2024-08-26T01:00:00.000Z,312244648,5820
2024-08-26T02:00:00.000Z,312250284,5636
2024-08-26T03:00:00.000Z,312255441,5157
2024-08-26T04:00:00.000Z,312260957,5516
2024-08-26T05:00:00.000Z,312266395,5438
2024-08-26T06:00:00.000Z,312272575,6180
2024-08-26T07:00:00.000Z,312278709,6134
2024-08-26T08:00:00.000Z,312286528,7819
2024-08-26T09:00:00.000Z,312292248,5720
2024-08-26T10:00:00.000Z,312301065,8817
2024-08-26T11:00:00.000Z,312309029,7964
2024-08-26T12:00:00.000Z,312317833,8804
2024-08-26T13:00:00.000Z,312324938,7105
2024-08-26T14:00:00.000Z,312334778,9840
2024-08-26T15:00:00.000Z,312344431,9653
2024-08-26T16:00:00.000Z,312354039,9608
2024-08-26T17:00:00.000Z,312362215,8176
2024-08-26T18:00:00.000Z,312371497,9282
2024-08-26T19:00:00.000Z,312379606,8109
2024-08-26T20:00:00.000Z,312387418,7812
2024-08-26T21:00:00.000Z,312395122,7704
2024-08-26T22:00:00.000Z,312401754,6632
2024-08-26T23:00:00.000Z,312409903,8149
2024-08-27T00:00:00.000Z,312414101,4198
2024-08-27T01:00:00.000Z,312419747,5646
2024-08-27T02:00:00.000Z,312425039,5292
2024-08-27T03:00:00.000Z,312431835,6796
2024-08-27T04:00:00.000Z,312437346,5511
2024-08-27T05:00:00.000Z,312441858,4512
2024-08-27T06:00:00.000Z,312447628,5770
2024-08-27T07:00:00.000Z,312452874,5246
2024-08-27T08:00:00.000Z,312457389,4515
2024-08-27T09:00:00.000Z,312462756,5367
2024-08-27T10:00:00.000Z,312468425,5669
2024-08-27T11:00:00.000Z,312476248,7823
2024-08-27T12:00:00.000Z,312483497,7249
2024-08-27T13:00:00.000Z,312490458,6961
2024-08-27T14:00:00.000Z,312498694,8236
2024-08-27T15:00:00.000Z,312506370,7676
2024-08-27T16:00:00.000Z,312515224,8854
2024-08-27T17:00:00.000Z,312523915,8691
2024-08-27T18:00:00.000Z,312531986,8071
2024-08-27T19:00:00.000Z,312540485,8499
2024-08-27T20:00:00.000Z,312546895,6410
2024-08-27T21:00:00.000Z,312554497,7602
2024-08-27T22:00:00.000Z,312560620,6123
2024-08-27T23:00:00.000Z,312566844,6224
2024-08-28T00:00:00.000Z,312572562,5718
2024-08-28T01:00:00.000Z,312577956,5394
2024-08-28T02:00:00.000Z,312583335,5379
2024-08-28T03:00:00.000Z,312589452,6117
2024-08-28T04:00:00.000Z,312595639,6187
2024-08-28T05:00:00.000Z,312600166,4527
2024-08-28T06:00:00.000Z,312605304,5138
2024-08-28T07:00:00.000Z,312610764,5460
2024-08-28T08:00:00.000Z,312615686,4922
2024-08-28T09:00:00.000Z,312621028,5342
2024-08-28T10:00:00.000Z,312627699,6671
2024-08-28T11:00:00.000Z,312634492,6793
2024-08-28T12:00:00.000Z,312641072,6580
2024-08-28T13:00:00.000Z,312649363,8291
2024-08-28T14:00:00.000Z,312656820,7457
2024-08-28T15:00:00.000Z,312664040,7220
2024-08-28T16:00:00.000Z,312673120,9080
2024-08-28T17:00:00.000Z,312682305,9185
2024-08-28T18:00:00.000Z,312689815,7510
2024-08-28T19:00:00.000Z,312691614,1799
2024-08-28T20:00:00.000Z,312692095,481
2024-08-28T21:00:00.000Z,312696750,4655
2024-08-28T22:00:00.000Z,312704033,7283
2024-08-28T23:00:00.000Z,312710713,6680
2024-08-29T00:00:00.000Z,312719554,8841
2024-08-29T01:00:00.000Z,312731255,11701
2024-08-29T02:00:00.000Z,312743786,12531
2024-08-29T03:00:00.000Z,312748447,4661
2024-08-29T04:00:00.000Z,312753780,5333
2024-08-29T05:00:00.000Z,312758571,4791
2024-08-29T06:00:00.000Z,312760579,2008
2024-08-29T07:00:00.000Z,312768460,7881
2024-08-29T08:00:00.000Z,312773211,4751
2024-08-29T09:00:00.000Z,312779032,5821
2024-08-29T10:00:00.000Z,312785923,6891
2024-08-29T11:00:00.000Z,312792293,6370
2024-08-29T12:00:00.000Z,312801310,9017
2024-08-29T13:00:00.000Z,312811445,10135
2024-08-29T14:00:00.000Z,312819231,7786
2024-08-29T15:00:00.000Z,312827932,8701
2024-08-29T16:00:00.000Z,312836233,8301
2024-08-29T17:00:00.000Z,312845009,8776
2024-08-29T18:00:00.000Z,312852043,7034
2024-08-29T19:00:00.000Z,312865061,13018
2024-08-29T20:00:00.000Z,312878293,13232
2024-08-29T21:00:00.000Z,312889343,11050
2024-08-29T22:00:00.000Z,312900453,11110
2024-08-29T23:00:00.000Z,312910288,9835
2024-08-30T00:00:00.000Z,312922560,12272
2024-08-30T01:00:00.000Z,312931744,9184
2024-08-30T02:00:00.000Z,312939909,8165
2024-08-30T03:00:00.000Z,312946682,6773
2024-08-30T04:00:00.000Z,312954012,7330
2024-08-30T05:00:00.000Z,312962378,8366
2024-08-30T06:00:00.000Z,312969292,6914
2024-08-30T07:00:00.000Z,312976157,6865
2024-08-30T08:00:00.000Z,312983880,7723
2024-08-30T09:00:00.000Z,312991348,7468
2024-08-30T10:00:00.000Z,313000217,8869
2024-08-30T11:00:00.000Z,313005434,5217
2024-08-30T12:00:00.000Z,313010078,4644
2024-08-30T13:00:00.000Z,313015578,5500
2024-08-30T14:00:00.000Z,313019813,4235
2024-08-30T15:00:00.000Z,313025147,5334
2024-08-30T16:00:00.000Z,313030046,4899
2024-08-30T17:00:00.000Z,313036911,6865
2024-08-30T18:00:00.000Z,313042094,5183
2024-08-30T19:00:00.000Z,313047748,5654
2024-08-30T20:00:00.000Z,313053104,5356
2024-08-30T21:00:00.000Z,313057406,4302
2024-08-30T22:00:00.000Z,313061862,4456
2024-08-30T23:00:00.000Z,313065198,3336
2024-08-31T00:00:00.000Z,313069566,4368
2024-08-31T01:00:00.000Z,313073002,3436
2024-08-31T02:00:00.000Z,313077048,4046
2024-08-31T03:00:00.000Z,313082040,4992
2024-08-31T04:00:00.000Z,313086799,4759
2024-08-31T05:00:00.000Z,313090480,3681
2024-08-31T06:00:00.000Z,313095060,4580
2024-08-31T07:00:00.000Z,313099625,4565
2024-08-31T08:00:00.000Z,313102343,2718
2024-08-31T09:00:00.000Z,313106307,3964
2024-08-31T10:00:00.000Z,313111808,5501
2024-08-31T11:00:00.000Z,313118195,6387
2024-08-31T12:00:00.000Z,313123781,5586
2024-08-31T13:00:00.000Z,313128574,4793
2024-08-31T14:00:00.000Z,313134730,6156
2024-08-31T15:00:00.000Z,313139154,4424
2024-08-31T16:00:00.000Z,313146311,7157
2024-08-31T17:00:00.000Z,313152204,5893
2024-08-31T18:00:00.000Z,313158872,6668
2024-08-31T19:00:00.000Z,313166044,7172
2024-08-31T20:00:00.000Z,313172142,6098
2024-08-31T21:00:00.000Z,313177577,5435
2024-08-31T22:00:00.000Z,313183046,5469
2024-08-31T23:00:00.000Z,313187496,4450
2024-09-01T00:00:00.000Z,313191173,3677
2024-09-01T01:00:00.000Z,313194933,3760
2024-09-01T02:00:00.000Z,313198103,3170
2024-09-01T03:00:00.000Z,313201394,3291
2024-09-01T04:00:00.000Z,313205562,4168
2024-09-01T05:00:00.000Z,313209467,3905
2024-09-01T06:00:00.000Z,313214584,5117
2024-09-01T07:00:00.000Z,313218132,3548
2024-09-01T08:00:00.000Z,313221854,3722
2024-09-01T09:00:00.000Z,313226961,5107
2024-09-01T10:00:00.000Z,313231896,4935
2024-09-01T11:00:00.000Z,313236864,4968
2024-09-01T12:00:00.000Z,313241818,4954
2024-09-01T13:00:00.000Z,313246206,4388
2024-09-01T14:00:00.000Z,313251190,4984
2024-09-01T15:00:00.000Z,313256425,5235
2024-09-01T16:00:00.000Z,313261826,5401
2024-09-01T17:00:00.000Z,313268685,6859
2024-09-01T18:00:00.000Z,313273890,5205
2024-09-01T19:00:00.000Z,313278971,5081
2024-09-01T20:00:00.000Z,313284425,5454
2024-09-01T21:00:00.000Z,313289559,5134
2024-09-01T22:00:00.000Z,313293905,4346
2024-09-01T23:00:00.000Z,313297912,4007
2024-09-02T00:00:00.000Z,313301151,3239
2024-09-02T01:00:00.000Z,313305029,3878
2024-09-02T02:00:00.000Z,313308455,3426
2024-09-02T03:00:00.000Z,313311700,3245
2024-09-02T04:00:00.000Z,313314706,3006
2024-09-02T05:00:00.000Z,313317713,3007
2024-09-02T06:00:00.000Z,313320736,3023
2024-09-02T07:00:00.000Z,313323686,2950
2024-09-02T08:00:00.000Z,313326792,3106
2024-09-02T09:00:00.000Z,313330146,3354
2024-09-02T10:00:00.000Z,313333490,3344
2024-09-02T11:00:00.000Z,313339150,5660
2024-09-02T12:00:00.000Z,313345987,6837
2024-09-02T13:00:00.000Z,313353734,7747
2024-09-02T14:00:00.000Z,313361098,7364
2024-09-02T15:00:00.000Z,313369507,8409
2024-09-02T16:00:00.000Z,313378254,8747
2024-09-02T17:00:00.000Z,313386797,8543
2024-09-02T18:00:00.000Z,313394683,7886
2024-09-02T19:00:00.000Z,313402265,7582
2024-09-02T20:00:00.000Z,313409689,7424
2024-09-02T21:00:00.000Z,313416433,6744
2024-09-02T22:00:00.000Z,313422147,5714
2024-09-02T23:00:00.000Z,313424470,2323
2024-09-03T00:00:00.000Z,313427652,3182
2024-09-03T01:00:00.000Z,313431885,4233
2024-09-03T02:00:00.000Z,313436447,4562
2024-09-03T03:00:00.000Z,313441427,4980
2024-09-03T04:00:00.000Z,313446425,4998
2024-09-03T05:00:00.000Z,313449230,2805
2024-09-03T06:00:00.000Z,313455791,6561
2024-09-03T07:00:00.000Z,313492106,36315
2024-09-03T08:00:00.000Z,313504785,12679
2024-09-03T09:00:00.000Z,313510804,6019
2024-09-03T10:00:00.000Z,313550050,39246
2024-09-03T11:00:00.000Z,313602255,52205
2024-09-03T12:00:00.000Z,313639067,36812
2024-09-03T13:00:00.000Z,313686268,47201
2024-09-03T14:00:00.000Z,313726537,40269
2024-09-03T15:00:00.000Z,313737344,10807
2024-09-03T16:00:00.000Z,313745493,8149
2024-09-03T17:00:00.000Z,313752641,7148
2024-09-03T18:00:00.000Z,313758540,5899
2024-09-03T19:00:00.000Z,313761606,3066
2024-09-03T20:00:00.000Z,313763835,2229
2024-09-03T21:00:00.000Z,313765755,1920
2024-09-03T22:00:00.000Z,313767642,1887
2024-09-03T23:00:00.000Z,313769356,1714
2024-09-04T00:00:00.000Z,313771058,1702
2024-09-04T01:00:00.000Z,313771753,695
2024-09-04T02:00:00.000Z,313774503,2750
2024-09-04T03:00:00.000Z,313779087,4584
2024-09-04T04:00:00.000Z,313781031,1944
2024-09-04T05:00:00.000Z,313785394,4363
2024-09-04T06:00:00.000Z,313789824,4430
2024-09-04T07:00:00.000Z,313794277,4453
2024-09-04T08:00:00.000Z,313799088,4811
2024-09-04T09:00:00.000Z,313804994,5906
2024-09-04T10:00:00.000Z,313811313,6319
2024-09-04T11:00:00.000Z,313818062,6749
2024-09-04T12:00:00.000Z,313825696,7634
2024-09-04T13:00:00.000Z,313833611,7915
2024-09-04T14:00:00.000Z,313841121,7510
2024-09-04T15:00:00.000Z,313848355,7234
2024-09-04T16:00:00.000Z,313855458,7103
2024-09-04T17:00:00.000Z,313861768,6310
2024-09-04T18:00:00.000Z,313864124,2356
2024-09-04T19:00:00.000Z,313856005,-8119
2024-09-04T20:00:00.000Z,313848725,-7280
2024-09-04T21:00:00.000Z,313847887,-838
2024-09-04T22:00:00.000Z,313851348,3461
2024-09-04T23:00:00.000Z,313854867,3519
2024-09-05T00:00:00.000Z,313858302,3435
2024-09-05T01:00:00.000Z,313862398,4096
2024-09-05T02:00:00.000Z,313866475,4077
2024-09-05T03:00:00.000Z,313870693,4218
2024-09-05T04:00:00.000Z,313874665,3972
2024-09-05T05:00:00.000Z,313878887,4222
2024-09-05T06:00:00.000Z,313880045,1158
2024-09-05T07:00:00.000Z,313884643,4598
2024-09-05T08:00:00.000Z,313890117,5474
2024-09-05T09:00:00.000Z,313895801,5684
2024-09-05T10:00:00.000Z,313901789,5988
2024-09-05T11:00:00.000Z,313908899,7110
2024-09-05T12:00:00.000Z,313914757,5858
2024-09-05T13:00:00.000Z,313921857,7100
2024-09-05T14:00:00.000Z,313929240,7383
2024-09-05T15:00:00.000Z,313936520,7280
2024-09-05T16:00:00.000Z,313943631,7111
2024-09-05T17:00:00.000Z,313949475,5844
2024-09-05T18:00:00.000Z,313955198,5723
2024-09-05T19:00:00.000Z,313960763,5565
2024-09-05T20:00:00.000Z,313965703,4940
2024-09-05T21:00:00.000Z,313970376,4673
2024-09-05T22:00:00.000Z,313974952,4576
2024-09-05T23:00:00.000Z,313979221,4269
2024-09-06T00:00:00.000Z,313984029,4808
2024-09-06T01:00:00.000Z,313988818,4789
2024-09-06T02:00:00.000Z,313993646,4828
2024-09-06T03:00:00.000Z,313998720,5074
2024-09-06T04:00:00.000Z,314003560,4840
2024-09-06T05:00:00.000Z,314007175,3615
2024-09-06T06:00:00.000Z,314012353,5178
2024-09-06T07:00:00.000Z,314018168,5815
2024-09-06T08:00:00.000Z,314024198,6030
2024-09-06T09:00:00.000Z,314031393,7195
2024-09-06T10:00:00.000Z,314036911,5518
2024-09-06T11:00:00.000Z,314043336,6425
2024-09-06T12:00:00.000Z,314050608,7272
2024-09-06T13:00:00.000Z,314058616,8008
2024-09-06T14:00:00.000Z,314066463,7847
2024-09-06T15:00:00.000Z,314074453,7990
2024-09-06T16:00:00.000Z,314082035,7582
2024-09-06T17:00:00.000Z,314088856,6821
2024-09-06T18:00:00.000Z,314094911,6055
2024-09-06T19:00:00.000Z,314100473,5562
2024-09-06T20:00:00.000Z,314105394,4921
2024-09-06T21:00:00.000Z,314109004,3610
2024-09-06T22:00:00.000Z,314111466,2462
2024-09-06T23:00:00.000Z,314109140,-2326
2024-09-07T00:00:00.000Z,314112501,3361
2024-09-07T01:00:00.000Z,314117572,5071
2024-09-07T02:00:00.000Z,314123310,5738
2024-09-07T03:00:00.000Z,314129680,6370
2024-09-07T04:00:00.000Z,314136723,7043
2024-09-07T05:00:00.000Z,314141706,4983
2024-09-07T06:00:00.000Z,314147349,5643
2024-09-07T07:00:00.000Z,314154614,7265
2024-09-07T08:00:00.000Z,314162156,7542
2024-09-07T09:00:00.000Z,314169140,6984
2024-09-07T10:00:00.000Z,314176797,7657
2024-09-07T11:00:00.000Z,314184658,7861
2024-09-07T12:00:00.000Z,314192694,8036
2024-09-07T13:00:00.000Z,314200906,8212
2024-09-07T14:00:00.000Z,314209007,8101
2024-09-07T15:00:00.000Z,314216939,7932
2024-09-07T16:00:00.000Z,314224310,7371
2024-09-07T17:00:00.000Z,314225828,1518
2024-09-07T18:00:00.000Z,314233034,7206
2024-09-07T19:00:00.000Z,314240055,7021
2024-09-07T20:00:00.000Z,314236522,-3533
2024-09-07T21:00:00.000Z,314231140,-5382
2024-09-07T22:00:00.000Z,314229318,-1822
2024-09-07T23:00:00.000Z,314233309,3991
2024-09-08T00:00:00.000Z,314238226,4917
2024-09-08T01:00:00.000Z,314246417,8191
2024-09-08T02:00:00.000Z,314251757,5340
2024-09-08T03:00:00.000Z,314257991,6234
2024-09-08T04:00:00.000Z,314264446,6455
2024-09-08T05:00:00.000Z,314269721,5275
2024-09-08T06:00:00.000Z,314275015,5294
2024-09-08T07:00:00.000Z,314278835,3820
2024-09-08T08:00:00.000Z,314285881,7046
2024-09-08T09:00:00.000Z,314294575,8694
2024-09-08T10:00:00.000Z,314304689,10114
2024-09-08T11:00:00.000Z,314315626,10937
2024-09-08T12:00:00.000Z,314327014,11388
2024-09-08T13:00:00.000Z,314337283,10269
2024-09-08T14:00:00.000Z,314349121,11838
2024-09-08T15:00:00.000Z,314361317,12196
2024-09-08T16:00:00.000Z,314372926,11609
2024-09-08T17:00:00.000Z,314383647,10721
2024-09-08T18:00:00.000Z,314393941,10294
2024-09-08T19:00:00.000Z,314397934,3993
2024-09-08T20:00:00.000Z,314398427,493
2024-09-08T21:00:00.000Z,314402572,4145
2024-09-08T22:00:00.000Z,314406017,3445
2024-09-08T23:00:00.000Z,314410783,4766
2024-09-09T00:00:00.000Z,314417744,6961
2024-09-09T01:00:00.000Z,314424441,6697
2024-09-09T02:00:00.000Z,314431510,7069
2024-09-09T03:00:00.000Z,314437999,6489
2024-09-09T04:00:00.000Z,314442869,4870
2024-09-09T05:00:00.000Z,314448776,5907
2024-09-09T06:00:00.000Z,314455174,6398
2024-09-09T07:00:00.000Z,314462351,7177
2024-09-09T08:00:00.000Z,314469224,6873
2024-09-09T09:00:00.000Z,314477830,8606
2024-09-09T10:00:00.000Z,314487580,9750
2024-09-09T11:00:00.000Z,314497546,9966
2024-09-09T12:00:00.000Z,314508309,10763
2024-09-09T13:00:00.000Z,314520249,11940
2024-09-09T14:00:00.000Z,314531729,11480
2024-09-09T15:00:00.000Z,314543747,12018
2024-09-09T16:00:00.000Z,314555787,12040
2024-09-09T17:00:00.000Z,314565152,9365
2024-09-09T18:00:00.000Z,314571917,6765
2024-09-09T19:00:00.000Z,314577759,5842
2024-09-09T20:00:00.000Z,314583506,5747
2024-09-09T21:00:00.000Z,314588843,5337
2024-09-09T22:00:00.000Z,314593663,4820
2024-09-09T23:00:00.000Z,314598679,5016
2024-09-10T00:00:00.000Z,314603559,4880
2024-09-10T01:00:00.000Z,314608277,4718
2024-09-10T02:00:00.000Z,314613573,5296
2024-09-10T03:00:00.000Z,314619273,5700
2024-09-10T04:00:00.000Z,314624703,5430
2024-09-10T05:00:00.000Z,314630820,6117
2024-09-10T06:00:00.000Z,314636322,5502
2024-09-10T07:00:00.000Z,314642394,6072
2024-09-10T08:00:00.000Z,314651087,8693
2024-09-10T09:00:00.000Z,314661390,10303
2024-09-10T10:00:00.000Z,314672393,11003
2024-09-10T11:00:00.000Z,314684590,12197
2024-09-10T12:00:00.000Z,314697441,12851
2024-09-10T13:00:00.000Z,314710903,13462
2024-09-10T14:00:00.000Z,314723826,12923
2024-09-10T15:00:00.000Z,314737270,13444
2024-09-10T16:00:00.000Z,314750587,13317
2024-09-10T17:00:00.000Z,314761448,10861
2024-09-10T18:00:00.000Z,314771046,9598
2024-09-10T19:00:00.000Z,314775042,3996
2024-09-10T20:00:00.000Z,314779360,4318
2024-09-10T21:00:00.000Z,314782305,2945
2024-09-10T22:00:00.000Z,314785960,3655
2024-09-10T23:00:00.000Z,314791088,5128
2024-09-11T00:00:00.000Z,314796694,5606
2024-09-11T01:00:00.000Z,314802239,5545
2024-09-11T02:00:00.000Z,314808248,6009
2024-09-11T03:00:00.000Z,314814600,6352
2024-09-11T04:00:00.000Z,314816838,2238
2024-09-11T05:00:00.000Z,314823679,6841
2024-09-11T06:00:00.000Z,314830917,7238
2024-09-11T07:00:00.000Z,314838312,7395
2024-09-11T08:00:00.000Z,314845769,7457
2024-09-11T09:00:00.000Z,314854147,8378
2024-09-11T10:00:00.000Z,314864161,10014
2024-09-11T11:00:00.000Z,314876540,12379
2024-09-11T12:00:00.000Z,314889301,12761
2024-09-11T13:00:00.000Z,314901960,12659
2024-09-11T14:00:00.000Z,314914003,12043
2024-09-11T15:00:00.000Z,314926444,12441
2024-09-11T16:00:00.000Z,314937897,11453
2024-09-11T17:00:00.000Z,314948542,10645
2024-09-11T18:00:00.000Z,314957778,9236
2024-09-11T19:00:00.000Z,314955980,-1798
2024-09-11T20:00:00.000Z,314956453,473
2024-09-11T21:00:00.000Z,314963233,6780
2024-09-11T22:00:00.000Z,314969031,5798
2024-09-11T23:00:00.000Z,314974315,5284
2024-09-12T00:00:00.000Z,314980514,6199
2024-09-12T01:00:00.000Z,314986689,6175
2024-09-12T02:00:00.000Z,314993339,6650
2024-09-12T03:00:00.000Z,315000466,7127
2024-09-12T04:00:00.000Z,315007080,6614
2024-09-12T05:00:00.000Z,315012486,5406
2024-09-12T06:00:00.000Z,315017887,5401
2024-09-12T07:00:00.000Z,315026087,8200
2024-09-12T08:00:00.000Z,315034766,8679
2024-09-12T09:00:00.000Z,315044798,10032
2024-09-12T10:00:00.000Z,315054251,9453
2024-09-12T11:00:00.000Z,315065324,11073
2024-09-12T12:00:00.000Z,315078077,12753
2024-09-12T13:00:00.000Z,315090489,12412
2024-09-12T14:00:00.000Z,315103140,12651
2024-09-12T15:00:00.000Z,315116203,13063
2024-09-12T16:00:00.000Z,315128903,12700
2024-09-12T17:00:00.000Z,315139314,10411
2024-09-12T18:00:00.000Z,315148978,9664
2024-09-12T19:00:00.000Z,315158065,9087
2024-09-12T20:00:00.000Z,315165665,7600
2024-09-12T21:00:00.000Z,315168749,3084
2024-09-12T22:00:00.000Z,315163426,-5323
2024-09-12T23:00:00.000Z,315160580,-2846
2024-09-13T00:00:00.000Z,315159120,-1460
2024-09-13T01:00:00.000Z,315162602,3482
2024-09-13T02:00:00.000Z,315167750,5148
2024-09-13T03:00:00.000Z,315172799,5049
2024-09-13T04:00:00.000Z,315177843,5044
2024-09-13T05:00:00.000Z,315183393,5550
2024-09-13T06:00:00.000Z,315186282,2889
2024-09-13T07:00:00.000Z,315192802,6520
2024-09-13T08:00:00.000Z,315199356,6554
2024-09-13T09:00:00.000Z,315207418,8062
2024-09-13T10:00:00.000Z,315216410,8992
2024-09-13T11:00:00.000Z,315225516,9106
2024-09-13T12:00:00.000Z,315235103,9587
2024-09-13T13:00:00.000Z,315245934,10831
2024-09-13T14:00:00.000Z,315257172,11238
2024-09-13T15:00:00.000Z,315268905,11733
2024-09-13T16:00:00.000Z,315280524,11619
2024-09-13T17:00:00.000Z,315291517,10993
2024-09-13T18:00:00.000Z,315300724,9207
